1905-06,1904-05,borough,station,1906-07,1907-08,1908-09,1909-10,1910-11,1911-12,1912-13,1913-14,1914-15,1915-16,1916-17,1917-18,1918-19,1919-20,1920-21,1921-22,1922-23,1923-24,1924-25,1925-26,1926-27,1927-28,1928-29,1929-30,1930-31,1931-32,1932-33,1933-34,1934-35,1935-36,1936-37,1937-38,1938-39,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988
0,0,3,224,0,0,0,0,0,0,0,0,4604,227574,234166,281624,335402,326442,298597,373100,480785,872326,1274018,2037381,2913760,3624841,4103884,4330376,4352389,4275015,4202365,4309069,4254860,4234942,4148467,4021033,3962251,3843214,3737064,3842590,3922311,3829250,3806666,3950185,3692171,3393757,2955894,2772455,2565720,2460682,2314296,2126114,2002041,1942579,1881303,1832726,1813948,1817477,1816016,1802383,1768406,1725487,1636440,1550729,1542698,1555634,1546646,1452650,1705404,1492866,1388714,1222385,1234190,1256959,1156255,969343,871147,820804,776968,787806,758423,736207,726645,820308,818836,836889,1400500,1327844,1268922,1254306,1215327,1176527,1159503,1200874,1203588,1118271,1142938,1108227,1076965,1031164,1015274,938157,830618,858724
0,0,3,225,0,0,0,0,0,0,0,0,8189,423896,450980,542184,615313,706674,762041,970933,1249812,1676637,1944035,2128591,2249856,2359759,2420692,2478727,2445360,2276040,2192115,2186481,2170877,2172844,2114318,2031029,2016079,1986195,1952866,1994413,2029131,1987434,1960550,2051289,1954453,1817557,1598034,1478321,1373310,1294900,1204943,1108218,1048210,1019892,989195,970443,952425,950985,964439,945654,908130,888981,924564,826323,843609,835631,830211,786145,1111079,1011315,955555,879603,910675,944065,910483,789930,687563,568235,538167,528368,507837,478771,457929,502618,506270,496233,751415,686607,628218,648274,625361,604468,606940,629945,636994,589253,606499,592272,581443,562633,558225,524223,465359,488643
0,0,3,226,0,0,0,0,0,0,0,0,10320,671488,774197,836847,926367,1107495,1197901,1395343,1567728,1846288,2215671,2782650,3129321,3443951,3746923,3925080,2966596,3796524,3666502,3707916,3656237,3641334,3604868,3451000,3396750,3401242,3389044,3483579,3514032,3414863,3411999,3647862,3499558,3358067,2984264,2789003,2582124,2394894,2161618,1965114,1833914,1760783,1696424,1657649,1648583,1643623,1648882,1614539,1566933,1514354,1358842,1336353,1381720,1375240,1395409,1311657,1491566,1311584,1243078,1109185,1117657,1156288,1025145,814831,684817,648661,623926,650714,610454,577872,561032,623300,621106,647018,1268017,1228686,1194534,1159585,1099265,1057059,1033826,1063566,1035340,930175,942233,894190,881345,855243,819157,746057,627982,663933
0,0,3,227,0,0,0,0,0,0,0,0,8275,674564,817237,839530,940453,1190243,1281857,1488075,1659839,1810849,2080532,2576491,3043715,3462962,3671776,3873734,3854846,3637289,3475911,3538225,3516897,3582840,3566646,3425442,3283972,3236081,3230125,3348589,3342075,3239452,3310185,3502395,3403078,3269126,2880223,2659829,2496217,2334590,2130209,1925680,1827194,1789878,1712532,1673249,1641444,1624428,1640269,1583853,1555066,1521391,1441924,1355349,1371328,1311866,1348333,1297996,1772193,1585319,1465619,1320534,1351000,1313755,1146251,982925,903793,814629,775294,782465,768604,724617,692691,764672,765068,770197,1249168,1173853,1121169,1112046,1078030,1060632,1054732,1089968,1090359,1011169,1064947,1031341,992333,969060,914125,854752,781681,798357
0,0,3,228,0,0,0,0,0,0,0,0,8984,525655,751936,880307,1005826,1176279,1227071,1327301,1435908,1660152,1959282,203431,2440843,2628215,2772245,3012635,3187728,2740754,2520791,2511504,2454814,2466159,2456428,2369349,2284698,2309618,2278545,2384164,2361012,2355056,2260097,2340400,2309991,2210608,1915866,1873807,1765276,1745630,1696042,1553714,1504227,1507657,1414094,1388086,1395746,1376456,1355424,1312546,1290254,1225129,1188544,1085761,1100558,1073723,1072636,1048435,2827654,2434919,2258935,2028428,2104053,1936527,1731911,1424908,1215069,1050423,967875,953080,939145,895607,849303,1003135,1004195,1004234,1048627,972110,913545,954718,947976,920302,890599,937920,973410,912480,979117,993038,1020062,1040484,1034087,982647,864129,967552
0,0,3,229,0,0,0,0,0,0,0,0,0,0,0,173068,242065,362568,156304,517007,611727,686262,689996,735251,763274,753697,720631,734163,719204,660851,638001,638990,658653,692160,700603,659032,644576,600161,604021,647633,687205,658869,713060,768686,741425,683746,531872,513949,478390,447131,401121,333114,318216,311169,313861,368293,357902,352838,369389,364667,395337,489160,477994,466496,509861,533440,595255,585875,728452,694458,657107,628364,681181,712530,694850,687682,722811,554305,541946,532166,527853,515918,489411,466159,479090,488836,574675,560464,543160,530331,513893,512616,516158,541465,559084,534242,533808,499498,462319,414612,427199,447972,492833,477294
0,0,3,230,0,0,0,0,0,0,0,0,0,0,141617,145127,153337,208747,120632,149613,363540,468558,573099,672967,725254,823694,917227,1044895,1117367,1057963,1094373,1124094,1167760,1170023,1193771,1144147,1132678,1107145,1126399,1197942,1269703,1265119,1251670,1263369,1223009,1154645,957807,859635,795728,759021,728074,718845,734908,766745,792083,785693,777086,779030,793508,792971,787608,787622,762981,747968,786372,782564,807862,753473,1245091,1173384,1140046,1113270,1151126,1144425,1152041,1082593,1081868,845831,859148,815453,817704,772455,726536,675120,693894,635616,709489,687179,672061,672641,642334,630946,627721,658469,673693,659363,672342,625171,583467,534403,531423,576108,630862,602679
0,0,3,231,0,0,0,0,0,0,0,0,0,0,463339,662695,800456,1161548,1427055,1668214,1813242,2130457,2465399,2771417,3042185,3194020,3272322,3461546,3473301,3362515,3287534,3431348,3535732,3600036,3618136,3447030,3403012,3413011,3449805,3521627,3426330,3345579,3357936,3577053,3539938,3427051,3216866,3016796,2765280,2517664,2261837,1996116,1883744,1858668,1772206,1760185,1723787,1733740,1737024,1727291,1724829,1684220,1624690,1581825,1651247,1614829,1632129,1525818,1958327,1852812,1788560,1731566,1784148,1799643,1841170,1764721,1701120,1433385,1361144,1307135,1332216,1281106,1266915,1268002,1231878,1170149,1456862,1393511,1325514,1309800,1238653,1198123,1169126,1210152,1247812,1206768,1240282,1181129,1132482,1092575,1074850,1084479,1112567,1081363
0,0,3,232,0,0,0,0,0,0,0,0,0,0,479549,655963,746727,1076328,1293410,1591944,1841167,2090310,2232041,2326733,2359930,2339744,2347070,2412469,2364683,2198634,2141565,2176056,2177449,2182007,2135136,2065870,2054909,2028747,2012102,2022128,2050699,1991939,2027155,2182674,2124105,2049878,1889936,1760647,1659185,1618793,1556544,1486621,1432249,1411154,1327562,1327790,1325839,1338378,1336259,1296036,1281083,1295729,1235789,1152017,1175921,1129102,1138053,1072211,1329709,1243817,1213529,1151845,1241155,1266071,1273128,1217529,1198356,1063326,1046168,1034909,1062230,1034891,988171,928941,946580,908703,1020342,976879,941071,935576,908337,893433,888009,934169,947843,920983,910181,883398,858984,819592,805407,817612,849380,862587
0,0,3,233,0,0,0,0,0,0,0,0,0,16742,833540,1013979,1162665,1745998,2060498,2169799,2201612,2327143,2315435,2318729,2354126,2519062,2669037,2816239,2784908,2729206,2547183,2639062,2588781,2649541,2662700,2606979,2765718,2692475,2718200,2730336,2654031,2608680,2724362,2824954,2733724,2660220,2307779,2146898,1973680,1847485,1750220,1599174,1518789,1514111,1485568,1459222,1422282,1406826,1420989,1367192,1332481,1351043,1257384,1162290,1186283,1139779,1144276,1086926,1507994,1359862,1302602,1207981,1290562,1278318,1250669,1188188,1164072,1035422,990118,970768,1002784,981625,896111,842473,868512,834855,1031562,987777,946194,922822,875621,864756,870840,901865,905730,871341,885469,840338,805007,775713,740825,746553,777598,796343
0,0,3,234,0,0,0,0,0,0,0,0,0,7253,582738,759899,914451,1108619,1257294,1649005,2054526,2685436,3458087,3815506,4091473,4207940,4211250,4296899,4124218,3881104,3666864,3680691,3707811,3744756,3720135,3580703,3526670,3420786,3460958,3526219,3589828,3547456,3647087,3835260,3702705,3403050,2871441,2692648,2565691,2442386,2190222,1862149,1766319,1732689,1655889,1632700,1577189,1558410,1561928,1492107,1430672,1404378,1342268,1249543,1275808,1220857,1240914,1149126,1628384,1525320,1471249,1356555,1382045,1377616,1349149,1223630,1178998,995873,953603,947633,889244,814392,746916,714249,733684,702682,1075953,1022295,981537,975799,925811,903956,881272,914763,918235,844475,852975,811885,779672,747389,717920,722011,733551,694576
0,0,3,235,0,0,0,0,0,0,0,0,0,7211,785476,977295,1125501,1434376,1617560,1698694,1792742,2039393,2207041,2407976,2759852,2873916,2885517,2852710,2761648,2548815,2394522,2466477,2465277,2504592,2500634,2372039,2374950,2379862,2322931,2381274,2344597,2253511,2328585,2465178,2412305,2288986,1931075,1745032,1596738,1511086,1458490,1352353,1286869,1280023,1188419,1215803,1163561,1142773,1153825,1129665,1092441,1093075,1046519,975536,1003651,963811,967155,906969,1238499,1153575,1149641,1131547,1215420,1222810,1267675,1219631,1231497,1113128,1091192,1019821,1043562,969839,871607,763147,815766,759923,856111,796654,762264,752639,710726,669523,654508,687692,704455,687645,686761,656538,613216,572411,565405,614049,710433,713325
0,0,3,236,0,0,0,0,0,0,0,0,0,12415,858030,954043,1064720,1316751,1547402,1710880,1819593,2135783,2351240,2462711,2566132,2570190,2466640,2506995,2520333,2409746,2351802,2329050,2291717,2202636,2245181,2185117,2218270,2186604,2161181,2194473,2182857,2107425,2176610,2315689,2255999,2151007,1900563,1772291,1651427,1568160,1518806,1416509,1367173,1357765,1301684,1291291,1264031,1251744,1245224,1250053,1215632,1221965,1194372,1130171,1175709,1161811,1191976,1088333,593330,587731,607689,614439,662014,686402,722860,717209,706378,628007,629507,607570,624043,610141,605817,573224,579356,572542,1051429,1008998,950474,932844,868795,820408,777023,796282,814894,780286,753425,691359,626325,571519,545823,539602,531229,539469
0,0,3,237,0,0,0,0,0,0,0,0,0,14818,986567,1119801,1229105,1516797,1769874,2165063,2310512,2615703,2871742,3121129,3289303,3419634,3434045,3505457,3502892,3267702,3140804,3104885,3070630,3177990,3113970,3020565,3082150,3122948,3111946,3184955,3130310,3056969,3126997,3304554,3197640,2980744,2621008,2409812,2233550,2100015,1984807,1850181,1771121,1723855,1665560,1663531,1640788,1615335,1609005,1579270,1534493,1542359,1491868,1406979,1440489,1423745,1442974,1324691,978644,944558,943349,915679,962325,980036,1004297,986997,973405,837821,821563,785655,823654,791502,778357,749684,771198,744593,1265708,1212236,1141812,1149848,1118505,1054325,1010370,1046859,1028581,982660,974340,920742,863746,794737,747499,724231,718524,725511
0,0,3,238,0,0,0,0,0,0,0,0,0,14873,1043740,1294313,1626098,1999227,2209137,2285778,2579532,3143009,3727007,3973851,4205086,4323164,4324884,4331843,4223274,3845051,3658965,3621977,3568714,3503526,3382597,3223360,3184360,3089656,2983621,3000547,2938300,2855010,2919107,3159222,3029630,2850806,2548533,2380664,2213809,2077683,1950636,1799958,1698191,1676080,1594752,1589814,1602736,1634681,1622877,1564605,1526450,1539617,1503097,1434081,1501738,1489769,1509937,1414605,1100212,1058697,1046427,1050652,1115086,1134934,1169675,1145935,1121820,982018,971660,952013,981211,916272,869492,852286,859988,816614,1357349,1239970,1155384,1138920,1094917,997871,985884,1049296,1057403,1013201,1020761,961230,920615,844944,813287,797321,758818,797010
0,0,3,239,0,0,0,0,0,0,0,0,0,11173,773821,870098,967404,1188182,1288191,1348596,1409622,1629379,1755292,1878295,1954180,2022012,2099071,2194499,2226303,2092556,1962731,2003786,2045393,2060583,2043261,1975961,1943470,1878675,1805705,1820266,1763532,1703431,1740064,1871120,1859052,1802981,1585902,1426329,1333908,1267233,1200074,1152124,1095905,1082666,1023626,995798,997259,1017966,1009321,984068,939229,921418,868662,821726,842437,814354,839960,806194,1700871,1576263,1514201,1420577,1472716,1443383,1488321,1413343,1345481,1137848,1070551,1049697,1124014,1092230,1055883,1046729,1083371,971163,785138,779199,770437,768406,749002,712234,718309,762225,803343,784224,804046,794610,814060,812002,812217,815755,911564,927918
0,0,3,240,0,0,0,0,0,406824,465072,561477,576321,1135453,913274,950348,908555,1136919,888765,1394796,1577343,1545799,1640945,1577446,1549106,1630439,1783847,1992263,2179429,2098424,2317199,2224921,2110655,2105743,2098767,1912434,1865660,1804403,1811913,1742836,1896561,1865256,1813342,2019130,1894320,1602066,1461897,1344615,1281811,1217448,1146763,966645,887139,844478,847679,804259,803291,740456,685605,568849,595709,938519,1419238,1372631,1380344,1458022,1266543,1114210,896658,832985,439981,0,621727,907353,877795,820232,754454,620937,542310,421475,576053,578007,529782,518123,505549,531204,1003666,932141,877701,872363,807782,777068,742993,733143,730861,681967,632272,572328,526601,470598,454865,425842,484062,507354
0,0,3,241,0,0,0,0,0,876513,842850,777561,655478,1716252,1245863,1016331,839687,535585,749930,1638735,2002939,2116554,2434799,2675425,3038594,3588230,4355031,5233311,5615002,5823882,6208063,6231073,6303863,6420342,6756563,6683410,6541171,6295991,6565567,6974380,7287295,7164933,6870606,7229032,7233687,6642155,6137380,5744182,5532463,5215678,4898532,4379449,4214609,4064053,3984356,3759087,3729527,3586271,3562032,3499875,3433375,3407280,3410182,3302610,3239624,3112450,3099048,2879335,3682370,3636421,3777555,4111623,3652367,3443081,3323896,3047193,2705516,2210060,2075741,2017380,1984732,2016292,2035032,2025129,2068926,2061996,2711166,2519573,2472255,2335852,2259434,2101900,2041037,2118925,2255458,2246436,2151719,2072241,2145930,2003063,2020620,1877533,1917914,1921020
0,0,3,242,0,0,0,0,0,672414,663161,784940,913024,989808,1030738,1119536,1281991,1710505,2361900,2479995,2568443,2800325,2995855,3167456,3313039,3516610,3736540,3955184,4158294,4221943,4051928,3886139,3961454,4072253,3947177,3827786,3830422,3950449,3988797,4448706,5164865,5119475,4944553,4795069,4372516,4276941,4188893,4103187,4005132,3790024,3579434,3365478,3374520,3477829,3445429,3497154,3628540,3822979,3968989,4072254,4058140,4032090,3904418,3745680,3880876,3969939,4100486,3859210,4102969,4007527,3932983,3855559,3867433,3841843,3757722,3473407,3169816,2690694,2536499,2343667,2353540,2369094,2336721,2301120,2363547,2351258,3630483,3455850,3406930,3331634,3191061,3044057,3010171,3021535,3183094,2977624,2869780,2750020,2672197,2518126,2396230,2292147,2281855,2289461
0,0,3,243,0,0,0,0,0,125163,159428,186090,210453,235312,216548,231101,225346,326776,314646,434664,509888,584081,698557,822174,1099235,1125940,1158298,1251940,1313335,1291509,4202020,1198836,1203771,1260101,1285593,1348803,1419368,1626365,1670644,1775681,1815404,1699779,1665041,1689658,1582419,1457224,1220842,1082191,1034354,991819,948622,909540,901317,883109,852301,861231,848429,853253,932666,998563,1047768,1141213,1134576,1123502,1151578,1130502,1122056,1064217,1083747,1046018,1009368,984884,1053724,1085044,1064966,980053,943725,871568,859357,876167,892255,780468,790108,765056,787208,791295,980206,936038,872479,859091,833705,830372,828456,829023,857985,819327,831607,818725,780008,760719,760507,738654,803445,815115
0,0,3,244,0,0,0,0,0,253288,305402,359283,347911,391382,423225,465393,513320,613322,729420,902787,1121256,1695068,2285390,2955518,3408825,3873387,4243727,4492773,4474845,4337331,4250825,4382798,4300318,4435051,4156177,4013942,4000843,4121196,4121887,4418655,4480910,4282373,4360641,4687865,4652869,4534109,4173502,4010435,3705364,3280738,2938961,2666049,2468375,2415324,2323593,2265743,2208182,2179601,2317882,2357675,2395423,2351823,2270662,2206590,2262269,2207344,2182907,2037937,2117306,2077355,2037029,1993261,2103693,2193807,2188249,2012461,1877324,1591860,1555125,1530450,1458331,1317734,1263612,1211768,1239492,1400242,1931537,1828932,1776715,1803319,1723605,1657387,1639923,1653923,1730402,1591363,1561789,1514465,1442782,1399892,1365225,1314044,1368698,1426828
0,0,3,245,0,0,0,0,0,916161,932211,984971,968026,990911,1032003,1086087,1085672,1323107,2070241,2535517,2961004,3664143,4530003,5423285,5873323,6329384,6789890,7307542,7325902,7239110,7155618,7201251,7129891,7440654,8056250,8231997,8434147,8756680,9160968,9791152,9781110,9513283,9601250,10325092,9909759,9472160,8775195,8339705,7773894,7238367,6621669,6075421,5803731,5680300,5513802,5344883,5218566,5236951,5308485,5319794,5256785,5101937,5007357,4764384,4946927,5041821,5122440,4764233,5222753,5049980,4895857,4698501,4937319,5004061,4891156,4541767,4200704,3584639,3417241,3260421,3289762,3426174,3306119,3279250,3428340,3324466,4454599,4291931,4251450,4336120,4219028,4109156,3989900,4031914,4196108,3998340,3973181,3808567,3680440,3520568,3377313,3123491,3127290,3164512
0,0,3,246,0,0,0,0,0,426593,478496,553209,594889,613729,604042,602218,590951,732414,820941,1086576,1318801,1685909,1941403,2133046,2345905,2469078,2650413,2969270,3068872,2975814,2909734,2987560,3008886,3095482,3081966,3058409,3026641,2998959,2977910,3175538,3195178,3049736,3092935,3265425,3117418,2956766,2688801,2559736,2365794,2216345,2041454,1901531,1804056,1802043,1736424,1665595,1639585,1635301,1698882,1734997,1753210,1735547,1689793,1627849,1667316,1646123,1640668,1508929,1662721,1602124,1598614,1520192,1578210,1615247,1599228,1493698,1403160,1049907,1013970,989912,1038490,922510,915791,907673,940719,965600,1419919,1337134,1293847,1285844,1246838,1203732,1189894,1223658,1271031,1191893,1159250,1102091,1015147,961783,912903,848433,910627,954135
0,0,3,247,0,0,0,0,0,508605,569127,663752,683579,754055,788219,797327,788860,1004511,1294594,1766027,2108750,2573469,2928567,3116230,3268245,3466203,3533765,3628261,3722473,3492002,3431175,3501597,3542325,3558043,3431844,3318735,3290616,3214281,3194060,3273843,3296581,3232683,3284342,3476355,3269271,3120369,2879421,2743922,2542787,2321484,2105392,1934735,1818810,1801316,1741802,1711424,1684848,1657606,1706378,1712399,1711234,1759699,1715473,1622185,1664683,1669677,1688539,1587878,1856023,1806765,1754904,1685260,1758499,1811791,1791034,1665382,1529566,1229070,1173092,1148959,1176963,1121656,1103127,1103688,1145341,1215700,1500938,1427227,1383582,1418147,1386055,1347141,1329859,1381978,1466299,1413412,1378442,1332144,1281796,1247876,1218551,1129737,1178674,1226927
0,0,3,248,0,0,0,0,0,469888,486296,503150,497776,519940,504680,525216,524225,603112,606452,739294,791186,893406,1007953,1053054,1112466,1141732,1202521,1305941,1284901,1193230,1160239,1178432,1160910,1195750,1187209,1433015,1600621,1619484,1576926,1670977,1644935,1576086,1563451,1635601,1561428,1462565,1257493,1178759,1112252,1064908,1019177,1006219,957285,944240,905157,887433,858107,837727,862078,854262,851776,831963,844488,806876,825648,821420,818201,753289,797993,779514,800475,718489,767811,790631,778430,728469,706055,601487,576390,566587,589143,463405,447370,460359,496652,531272,722510,701542,674967,701134,697259,656934,640028,653404,674912,652569,633290,633019,580076,602555,582259,534008,456976,410105
0,0,3,249,0,0,0,0,0,829933,876868,901535,897724,978581,1081112,1104148,1095515,1211306,2020858,2233936,2298496,2449116,2604672,2761191,2951538,3192125,3256064,3379359,3332955,3088102,3064665,3168502,3250255,3426202,3460947,3419119,3436971,3348848,3259374,3466257,3513281,3461514,3541643,3881564,3795431,3660072,3446814,3274035,3088285,2892287,2658809,2474109,2389588,2376145,2309359,2255908,2253531,2216054,2195639,2172106,2139039,2104389,2075667,2003676,2080538,2101983,2130330,2049156,2847620,2862287,2746599,2653078,2798646,2862955,2778820,2572379,2352391,2042657,2008646,1909276,1880608,2013612,2001959,2019031,2134107,2157911,1987532,1927102,1959255,2019816,1990641,1982190,1989994,2047834,2244940,2266373,2375300,2377489,2464665,2336621,2298449,2153610,2284684,2287554
