1969,1980,1972,1928-29,1989,1959,2000,1992,1946,1922-23,1932-33,1983,1998,1914-15,1912-13,1987,1926-27,1945,1979,1963,1905-06,1978,1988,1931-32,1955,1975,1907-08,1962,1948,1921-22,1973,1960,1918-19,1925-26,1954,1909-10,1964,1997,1956,1951,1966,2006,1920-21,1942,1944,1910-11,2001,1923-24,1906-07,1943,1904-05,1933-34,1913-14,1976,1993,borough,1991,1994,1924-25,1967,1974,1981,1940,1950,1968,station,1919-20,1929-30,1953,1917-18,1985,1937-38,2002,1936-37,1947,1952,1986,1977,1911-12,1958,1996,1982,1984,1957,1935-36,2003,1938-39,1965,1971,1934-35,1916-17,1930-31,2004,1927-28,1908-09,2005,1961,1999,1995,1970,1949,1915-16,1941,1990
1863651,1660804,1661521,3738775,2017441,1768907,2720539,1850126,2244084,1624697,3534869,1793173,2543903,0,0,1870355,2980473,2095574,1667818,1750849,0,1624021,1951464,3749355,1809057,1578662,0,1791549,2005084,1634000,1652950,1790468,1334300,2694173,1808491,0,1849334,2392670,1790484,1826193,1768905,3266184,1700300,2548921,2128175,0,2878864,1993983,0,2376641,0,3144263,0,1575290,2100933,4,1910002,2195663,2392521,1836892,1638648,1710870,2641829,1801686,1810127,399,1648200,4046031,1903787,1093200,1829111,2697655,3046649,2771280,2161946,1847726,1849422,1550426,0,1759599,2334534,1729964,1811729,1767162,2815340,2912579,2695127,1847088,1743363,2851368,343800,4015630,3036773,3442789,0,3182143,1805101,2625687,2200203,1804457,1793907,0,2585783,1947144
2455050,2421366,2236786,4848498,2671644,2389511,3734938,2518061,3165448,2188085,4824016,2554561,3587061,0,0,2567743,3882789,3091712,2396734,2367091,0,2275499,2655976,5058353,2480871,2198110,0,2374866,2834608,1990600,2220448,2384967,1609600,3391068,2519163,0,2490338,3238855,2447795,2668946,2294616,4173798,2024600,3458244,3112722,0,3780433,2633109,0,3312007,0,4664470,0,2179676,2692491,4,2494940,2878882,2945743,2389982,2232023,2512181,3942152,2633531,2366158,400,1985800,5355516,2702918,1237800,2535832,4301943,3885569,4508213,2977649,2705940,2482554,2169780,0,2404152,3170604,2499663,2544920,2448264,4659450,3868714,4202862,2439151,2292224,4619097,424100,5414561,3982000,4506420,0,4046487,2381010,3725428,2997961,2362435,2574360,0,3613824,2519503
2537897,2299934,2291839,4936428,2336550,2526106,3426057,2137223,3159198,2071871,4772635,2426043,3326320,0,0,2356700,3874624,3054198,2300058,2548755,0,2218776,2357353,4963513,2555687,2233864,0,2581674,2806125,1859500,2294153,2552654,1606300,3565561,2625321,0,2607674,2997271,2532189,2710553,2408489,4057520,1993300,3337421,3104423,0,3542286,2691008,0,3227240,0,4308938,0,2192873,2346700,4,2148019,2534601,3189076,2499003,2285980,2387691,3507298,2504507,2458244,401,1953800,5391308,2778411,1332450,2394479,3924547,3712393,4133433,3001693,2735536,2338723,2133728,0,2530617,2880807,2383437,2395701,2528652,4300156,3715489,3617558,2549572,2347969,4137965,445850,5395801,3806187,4406216,0,3899010,2557579,3374355,2657857,2439842,2466223,0,3369979,2182720
1515025,1409851,1354319,2357607,1480541,1556652,1865501,1263721,1839962,1033629,1998112,1516622,1808014,0,0,1534678,1888019,1833108,1389865,1528141,0,1327814,1573310,2144284,1564226,1284274,0,1504175,1615153,928300,1349832,1546448,673660,1768305,1599845,0,1574162,1658475,1537817,1659600,1469203,2259276,1068200,2033064,1900920,0,1941024,1241211,0,2014228,0,1883044,0,1275980,1350400,4,1259116,1447856,1425441,1507341,1316260,1496408,2110946,1503141,1498661,402,908140,2349065,1739994,554350,1508161,2201163,2055318,2854960,1733396,1677283,1493234,1252263,0,1539224,1607609,1489890,1531790,1514203,2881946,2054015,2210688,1545422,1376377,1795749,185950,2338181,2123554,2024961,0,2186785,1512056,1871564,1498668,1427764,1429553,0,2043254,1275822
463131,493437,471645,1285399,419491,563414,476778,368636,636624,883719,1000522,484812,424825,0,0,462766,1133717,629605,504922,530370,0,484888,482027,1074295,657395,499847,0,513252,617893,800200,476297,511397,864200,1072063,621967,0,519129,395323,618338,627833,454526,629063,719800,1258428,836845,0,490623,1034875,0,1241423,0,903286,0,508945,383883,4,366797,387314,991172,450163,486646,497998,977770,584649,442559,403,791200,1406415,695346,667700,466733,794811,539489,863270,658027,674269,420182,477254,0,590044,426183,482099,470373,616675,880193,580183,875994,482647,454043,833460,324300,1200641,599451,1247872,0,590683,501136,443129,393382,466859,535176,0,1112965,386568
7013370,6514292,6589252,21767240,7804335,7190943,9923338,7617839,15694983,17811095,18763535,6594093,8755430,8663098,8942227,7338897,19881562,14856839,6759430,6730730,0,6530600,7631148,20253136,8389918,6626593,7083265,6668550,15318018,17379833,6446841,6830229,10048991,19357723,9624300,7839875,6893639,7983555,8019635,13221497,6515500,9746520,17105379,14442403,14881084,7755366,10154126,18744452,0,14686458,0,17509259,8963677,6266762,7681228,3,7653545,7749891,18859174,6780923,6648607,6563806,13740066,13727966,6832276,404,13320801,22436973,10937163,9770897,6648955,14230708,10007439,15619569,15776040,12260729,6931274,6194697,8458632,7864496,7907417,6459752,6431081,7877925,16666934,9905366,13532609,6833619,6646923,16785553,9359728,21408650,10068472,21382744,7694366,9857821,6821669,9269681,7684487,6746408,14294124,9149150,13693373,7686069
5538325,4435019,4736966,0,4461239,5940711,7800944,4958599,7998076,0,782742,4686957,6697619,0,0,4669376,0,7247704,4680687,6031169,0,4530119,4696096,0,5521363,4583566,0,6037914,7916389,0,4678517,6015615,0,0,5449328,0,5982768,5734111,5761952,6383700,5281173,8738979,0,6630932,6766536,0,8433757,0,0,6667622,0,3662646,0,4333061,5476072,3,4573643,5844867,0,5377730,4806132,4472145,5597943,6543456,5350921,405,0,0,6008964,0,4605494,4931057,8990966,4826089,8165195,6359616,4594152,4240901,0,6047573,5793406,4430528,4632539,5915816,5226309,8716237,4999909,5816306,4831633,4745441,0,0,8697335,0,0,8475179,6194530,7361208,5912735,5051575,6946529,0,6181346,4529186
3493141,2104882,2853511,0,1888122,3829904,2433404,1925176,5473373,0,0,2206813,2107676,0,0,2068570,0,4758618,2278596,3842748,0,2242419,2040398,0,3924762,2427289,0,3849284,5389578,0,2735455,3805893,0,0,3865965,0,3693873,1913415,4034958,4693545,3161300,2685746,0,4274612,4435498,0,2637290,0,0,4567854,0,0,0,2297921,1998392,3,1911990,2032763,0,3416477,2640940,2075084,3254926,4832616,3419978,406,0,0,4018873,0,2180810,1653679,2803185,837930,5594596,4318989,2053230,2237682,0,3854216,1995781,1987605,2219425,3838215,163175,2657635,2181212,3410869,2968508,0,0,0,2603327,0,0,2555849,3821935,2270964,2029758,3101099,4893660,0,3977346,1978979
4396900,3113347,3483875,12912202,2864863,4935963,4584575,3184194,10741505,10681184,11311787,3186698,3932933,11810,0,2809560,12501188,10023422,3259150,5070016,0,3137030,2907433,12365403,5384445,3187804,0,5110144,9419787,9552077,3382278,4889441,4534657,12172664,5677425,0,4983337,3146530,5437817,7805862,4371989,4636026,7862448,10660816,10327542,0,4555544,12141732,0,10654404,0,10927278,0,2998762,3242645,3,3009958,3283973,11971464,4429152,3323785,3335533,9295070,8391725,4373806,407,5900458,13286456,6274822,2614326,3001294,9224595,4415846,10133620,10067921,7084041,2780238,3069318,0,5159517,3072145,3267248,3081446,5276536,10723173,4074539,8977022,4645129,3719608,10486048,1774782,13317017,3943980,12316795,0,4398460,5090388,4365486,3034182,3899962,8847448,1008369,9709883,3010024
8314444,5946230,6452480,31551997,5625123,10428483,6793160,5436622,24888948,25227384,24636118,6273064,6359588,23340585,21262140,5835492,29511106,25226205,6110254,9309043,0,5867316,5725869,28641416,11277091,6019770,1497550,9618425,22263123,24653343,5821007,9804156,29571044,28937226,11900757,15296281,9281189,5572252,11007472,15083981,8398579,9134590,29597211,21469289,24206792,16718850,6824355,27483639,0,23785134,0,23378889,22557773,5805160,5269344,3,5423981,5366360,28273747,8464454,6138306,5936877,18422457,15860251,8270201,408,36468019,33299962,13310860,27732098,6040735,20432646,7023218,22230532,24558761,14440300,5946870,5857726,18925758,10682323,5172715,5954589,6042629,10826434,22995634,6651271,19281421,9168693,7305409,22653330,26154031,32054623,7616059,31039974,12061180,8615349,9993234,6630855,5221845,7425895,17173743,24735369,18887081,5498034
1932223,1925570,1824077,3909978,1792185,1750687,2299429,1565184,4123770,2253645,3462835,2149552,1894381,937294,898339,1919075,3445036,3720672,1944375,1786811,0,1847727,1894098,3684214,2224349,1768847,0,1699170,3660660,2046679,1835797,1704879,606352,2931571,2290492,0,1839357,1542388,2227011,2859814,1712750,2547571,1668238,3629701,3610591,0,2397513,2476442,0,3686136,0,3286499,928826,1687876,1473920,3,1574114,1369861,2775877,1785600,1825121,2030760,3363583,2997730,1811019,409,763629,4066418,2604505,602073,2056980,3149426,2483034,3273604,4043783,2725728,1985079,1732838,843178,1776202,1437409,2046611,2064318,2116091,3334898,2371966,3224684,1808089,1872394,3284684,740626,4031290,2407758,3774734,0,2429105,1689647,2059531,1238658,1878882,3400391,866190,3480078,1694279
3370678,2507605,3102700,4818396,2816818,2942618,3730945,2568814,7297744,2183223,5715668,2551099,3295682,74105,95798,2784695,3429249,6679981,2583163,2906417,0,2459228,2835210,5937912,3270214,2723553,0,2844109,6347518,2118282,2924900,2886285,48806,3094911,3420804,0,3059841,2735318,3190011,4918346,2807843,3791133,2075274,6063806,6380282,0,3723729,2341033,0,6243054,0,5676847,117086,2521876,2688257,3,2576216,2797026,2565010,2954735,2835600,2545412,5812096,5280954,3044865,410,71032,5753605,4245092,64175,2598920,5710647,3805122,5934605,7210346,4604251,2681261,2392838,51091,2978614,2702533,2503289,2539403,3091717,5972823,3829297,5659635,2988335,3289158,5816497,105813,6140938,3881696,3989008,0,3785648,2885603,3429997,2744444,3365381,5392905,103012,6080492,2742264
1615829,716358,1128839,2036663,563736,2119527,1291391,439100,4211421,1791788,1629196,630234,1024602,0,0,681009,2029748,3747539,915224,2060075,0,955235,691065,1867725,2403707,952282,0,2118702,3945983,1660902,1039819,2135908,0,1940628,2497084,0,1931611,813297,2387944,3005768,1597959,1467208,1523286,3139208,3364911,0,1436567,1885815,0,3358998,0,1549774,0,800991,540039,3,454009,596542,1919907,1584726,977959,633962,3070162,3138000,1544136,411,1244547,2158427,2713051,0,635340,3078480,1452200,2889511,4241037,2890918,740293,852003,0,2093541,745351,658136,600227,2223658,1774769,1378886,3289874,1788670,1324368,1542265,0,2052169,1425006,2011874,0,1372399,2150774,1135462,673110,1454330,3429996,0,2961969,459285
1006637,688059,824477,1863936,845576,1185104,1223846,825571,2100254,1419680,1631402,703711,1134983,12608,0,748875,1767371,1893846,767514,1122099,0,750960,773641,1738767,1161146,718500,0,1177207,1997755,1337239,773224,1206994,986444,1631009,1186171,0,1087459,969839,1168209,1449253,976123,1558351,1282966,1773330,1784022,0,1293021,1504936,0,1765443,0,1691630,0,699047,848262,3,796239,898431,1518786,971702,766791,705140,1689000,1619224,980243,412,1174198,1892067,1343659,937683,687758,1659118,1372402,1734766,2107642,1387567,678146,700763,0,1144622,978812,700068,696059,1162740,1746285,1357594,1638812,1022713,875119,1715141,944134,1877493,1369435,1813781,0,1473555,1225189,1192586,897469,936245,1710748,940254,1689584,806354
2105031,1632632,1846968,3657895,1739523,2508879,2531283,1702576,5983823,3700202,3063105,1702390,2200585,14893,0,1850365,3967700,6115341,1632632,2237736,0,1592441,1774212,3226431,2758729,1559127,0,2281046,5356550,3631029,1715777,2426872,2834580,3902021,2981838,0,2221063,1951702,2718379,3663269,2006894,3100389,3498729,5862237,6009095,0,2743284,3893723,0,6167682,0,3741554,0,1473980,1722734,3,1652919,1814290,3890913,2039166,1663390,1677972,4822899,3748526,2034626,413,3347926,3603073,3386831,2256088,1733234,3986889,2808942,3804512,5837134,3640762,1801359,1439038,0,2592774,1928338,1642931,1721370,2648964,3772339,2798588,4265973,2160662,1933041,3557744,1619878,3308866,2895541,3917388,0,2957677,2331950,2351500,1900536,1970535,4080682,1111529,5498372,1739227
1410612,804157,1092848,1303792,1193557,1611326,2436704,1218046,724942,1237420,995281,1112388,1875274,448388,442025,1054819,1370892,690309,830491,1656792,0,775872,1155092,1092191,1784054,877622,0,1694692,3025792,1141173,1056634,1645133,278727,1318591,1808498,0,1650328,1489188,1726746,2836660,1434514,3236530,1031824,757353,679370,0,2564744,1319620,0,741874,0,972923,464894,818106,1302361,3,1135676,1403289,1326924,1404676,996039,876167,715018,2767024,1388486,414,758029,1255454,2140759,407276,1056128,755602,2723305,849007,2345631,2560686,1070054,779820,450411,1558890,1401376,875794,1023733,1596759,981968,2755443,744051,1604916,1182991,949678,471827,1167165,2907219,1380991,0,3100697,1686605,2157394,1390623,1262003,2695202,441454,728754,1135319
3208075,2061003,2613660,6655738,2528656,3418163,3825544,2255069,6505406,3809178,5896004,2127575,3090655,1526439,1417894,2345921,4204820,5914376,2209965,3397866,0,2160255,2532509,6619373,3735623,2208420,0,3425105,6194207,3616761,2503544,3421367,1802655,4073655,3926221,0,3357447,2629151,3667040,5149907,3007143,4376360,3500805,5499476,5585021,0,4172431,3999464,0,5641761,0,5789289,1537989,2067696,2355815,3,2238221,2509690,4108518,3092778,2408730,2077593,5457403,5393577,3115416,415,3062382,7326534,4383709,1625573,2208395,5597669,4338567,5846796,6362500,4848160,2240673,2021948,1340979,3468448,2635223,2029705,2188561,3522025,5889625,4207017,5544791,3254554,2763049,5767270,1752973,7154228,4418404,4340478,0,4285081,3473248,3580947,2624856,2879901,5600731,1650565,5294496,2425944
1830834,1051603,1475347,3351621,1386377,2288450,2480223,1309973,6339287,0,2529889,1093132,1777083,0,0,1299543,2795281,5560286,1103463,2139472,0,1098852,1484173,2865667,2387707,1197778,0,2192406,5394699,0,1408370,2255036,0,2569001,2510212,0,2093836,1647855,2370085,2959815,1794835,3577528,0,5023713,5139244,0,2814750,850,0,5240702,0,2520756,0,1105189,1356061,3,1323999,1461722,1928296,1817715,1324128,1057545,4356164,3248383,1810002,416,0,3561272,2712940,0,1198685,3515027,3036305,2665530,6469327,2842282,1239813,1069182,0,2288459,1628680,1047171,1177647,2319779,2717405,3213748,3949454,1964845,1569221,2576414,0,3360993,3111178,2701366,0,3458418,2224175,2184456,1550629,1678842,3493032,0,4614683,1334981
3728288,2887678,2946513,15551968,2577867,5440056,3527852,2440679,13014560,12223714,14425061,2805250,3203121,4091603,4856112,2802942,14607938,11611749,2754537,5091383,0,2602631,2665794,14122215,5957675,2623823,0,5210145,10527597,11545787,2907083,5255839,19669589,14007308,6018197,0,4622516,2795742,5484316,8026073,4060510,3981855,10124019,11131278,12242856,0,3763352,12455855,0,12539877,0,13240528,4530659,2431251,2612483,3,2529126,2601080,14370462,3906134,2579977,2801230,10536068,8508826,3813752,417,15297095,16117844,7105764,17819244,2815774,11896900,3193955,12791725,12309341,7477557,2727669,2427647,4588151,5350016,2608194,2691515,2620048,5677978,12506721,1957321,11749824,4277160,3099694,12541750,14684743,15769787,2927108,14422204,0,3708468,5233857,3366797,2613272,3371235,9403430,13137291,11566310,2512892
981905,611481,751791,1843506,548255,699871,766410,500525,862204,2684685,1514636,606339,758364,0,0,615421,1915946,799486,574639,918571,0,573884,578899,1392564,359819,593499,0,919415,622721,2322439,738623,719891,0,2049437,314149,0,1083794,688791,548187,472635,1153793,680560,1992320,861599,915989,0,783586,2476668,0,987302,0,1266535,0,569310,578288,3,538893,631546,2455223,1035773,535405,578824,780481,496642,990529,418,2382901,1848514,427183,0,580123,1090761,635201,1201207,843784,449956,567051,537882,0,635940,673817,562582,554298,707104,1162974,0,1035569,1094270,808954,1139143,0,1742812,412177,1747810,0,650601,765662,794825,691374,886012,606664,0,917904,491751
3024063,2211038,2551912,7705495,2222906,3487947,2469153,1705651,5397744,6264549,6052217,2387559,2168402,0,0,2441496,7035408,5413099,2188484,3079040,0,2195254,2413384,5755761,3481387,2234258,0,3251360,5041684,5466894,2399035,3447020,2274500,6731877,3643806,0,3182926,1650355,3431122,4754025,2913552,2622553,4177838,6134238,5448099,0,2636511,5605748,0,5922812,0,5371054,0,2103102,1658242,4,1748103,1659246,6048891,2967098,2344373,2313868,6700286,4761033,2913239,419,2585000,8061458,4140790,2186300,2366289,5265716,2661602,5463339,5295486,4524629,2401555,2119958,0,3542345,1662770,2279122,2354696,3541544,5539823,2571671,5500023,3163621,2724507,5242497,1531700,7333811,2493945,7273284,0,2578405,3396117,2317187,1742330,2838041,4956306,0,6262344,1866063
8342141,7208716,7346129,1817017,8636921,7905813,13672288,8772483,13479752,590014,1888739,7847812,11329341,0,0,8298654,1229423,12478360,7436701,8611542,0,7042757,8586178,1899204,7516704,6812453,0,8505108,12149079,476930,7162545,8118593,217260,1055416,7655582,0,8756079,9991427,7565949,8940670,7692541,14759672,345460,11254729,12116783,0,13769858,830555,0,12357755,0,3307302,0,6616885,9161093,4,8580920,9603618,1016907,7899873,7063004,7610842,8592752,8988864,8058859,420,290530,2041436,7951812,182615,8135806,6971043,13910931,5694943,13829565,8750982,8124832,6678628,0,7166062,9711876,7646661,8143939,7409381,5759607,13485469,8253253,8468327,7690490,4817307,30825,2082876,13777542,1585280,0,14024464,8250190,12729748,9681552,7880467,9405357,0,9548909,8473592
1881541,1298933,1561683,0,1538784,2326302,3536540,2010516,3367044,0,0,1415544,3013132,0,0,1369776,0,3344569,1400994,2072062,0,1355660,1392798,0,2457528,1361642,0,2201141,3269000,0,1550928,2298433,0,0,2486115,0,2015302,2627686,2470450,2837141,1828257,5077573,0,2866817,3325232,0,3529973,0,0,3262592,0,295809,0,1315251,2194920,4,1908779,2304903,0,1891327,1496245,1385086,1797998,2881552,1888607,421,0,0,2677457,0,1380570,979047,4346707,659745,3381650,2775652,1342933,1299259,0,2281558,2487699,1397416,1456776,2433807,531495,4422440,1081452,1994950,1610150,458348,0,0,4837247,0,0,4908288,2208194,3260786,2387126,1759036,2893799,0,2216911,1999801
0,0,0,0,2860713,0,4719753,3164226,0,0,0,0,4084024,0,0,0,0,0,0,0,0,0,122284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549039,0,0,0,5831016,0,0,0,0,4794549,0,0,0,0,0,0,0,3281887,4,3130086,3508725,0,0,0,0,0,0,0,422,0,0,0,0,0,0,4980193,0,0,0,0,0,0,0,3563833,0,0,0,0,4869844,0,0,0,0,0,0,5338138,0,0,5544960,0,4356805,3513616,0,0,0,0,3203583
0,0,0,0,5658773,0,11129316,7575216,0,0,0,0,10437312,0,0,0,0,0,0,0,0,0,248364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9382287,0,0,0,11259917,0,0,0,0,11023711,0,0,0,0,0,0,0,8273055,4,7202893,8952677,0,0,0,0,0,0,0,423,0,0,0,0,0,0,11091332,0,0,0,0,0,0,0,9201393,0,0,0,0,11024047,0,0,0,0,0,0,11193200,0,0,11080033,0,10793005,9048124,0,0,0,0,6535921
