borough,1938-39,1945,1935-36,1985,1915-16,1911-12,1940,1942,1972,1905-06,1921-22,1932-33,1988,1947,1997,1963,1918-19,1978,1969,1990,1953,1908-09,1995,1929-30,1961,1912-13,1970,1996,1926-27,1975,1984,1924-25,1950,1973,2005,1914-15,1931-32,1965,1933-34,1943,1907-08,1919-20,1948,1959,2006,1946,2002,1974,1957,1923-24,1954,1967,1951,1904-05,1928-29,1987,1966,2004,1909-10,1920-21,2000,1925-26,1930-31,1991,1981,1949,1910-11,1998,1976,1937-38,1962,1916-17,2001,1960,1994,1936-37,1958,station,1979,1977,1944,1956,1983,1992,1986,1952,1922-23,1913-14,1941,1968,1964,1989,2003,1934-35,1999,1917-18,1971,1980,1906-07,1982,1927-28,1955,1993
3,825323,859343,931473,904911,0,0,842192,906901,868950,0,194913,961037,882261,899436,810407,1016114,39947,762800,971567,762360,661309,0,827815,855876,1128121,0,931114,829959,633733,794720,854060,469462,710764,830984,1024797,0,981841,938280,990782,917750,0,127580,816593,1089146,1078416,904448,1214280,834418,1059371,403969,655597,808629,704400,0,819193,958455,817395,1074326,0,203702,1062204,532532,865326,783563,764345,755339,0,936606,732636,816096,1064319,0,1176295,1122277,818961,882508,1101145,260,786414,709620,871384,1005272,831374,809477,1000560,700925,237700,0,872879,825010,984556,825552,1133573,943260,1018831,0,904394,753954,0,765014,742961,867497,775469
3,971416,1137137,1136079,604827,0,0,1043177,1150784,581817,0,154162,1129166,704691,1115396,726524,861904,21247,542679,701469,699618,763518,0,723405,909259,926480,0,659563,728287,621807,519140,598384,345697,882033,573288,823942,0,1119099,787563,1125609,1202417,0,109661,1043357,931754,844776,1152096,909273,569136,982431,300592,766817,714788,833605,0,860546,684555,714473,822928,0,106134,893706,496538,930988,654733,554522,943425,0,791610,505533,986259,899175,0,919610,917112,728596,1057348,959239,261,572088,500279,1160441,980092,588185,667242,642891,792899,192024,0,1088726,705630,828439,715470,823420,1100854,853884,0,608353,558185,0,552309,743537,914138,687494
3,1046910,1026874,1234917,719179,0,0,1040081,1095562,725670,0,399273,1313326,736073,998121,757296,927810,58823,672782,840875,721236,658308,0,742631,1254617,1013456,0,803913,755353,930954,666793,722424,637160,743676,705351,956171,0,1366225,853063,1327257,1099519,0,263089,931212,988992,995080,1034395,1060932,708776,999723,562968,663207,799055,703127,0,1137667,752684,789596,980617,0,299897,980643,797574,1278861,690410,680222,799083,0,860170,642985,1079065,978575,0,1046714,996870,739949,1170196,1000612,262,712840,643610,1055607,962354,715352,720334,767969,689185,436366,0,1034926,810947,878025,743420,1002106,1245044,932632,0,752506,679212,0,667385,1022676,864167,731699
3,139788,125288,172432,143412,0,0,129612,126866,109234,0,238928,200989,203943,133359,171527,162368,44674,114451,143469,160011,69114,0,152410,209231,169069,0,124222,153612,212673,101143,133569,225738,87794,105804,411856,0,211436,156928,193826,137039,0,197197,112067,161972,426546,131107,471204,109783,159289,226448,69475,128058,83455,0,214118,196722,132169,442295,0,195149,363739,214025,208157,137397,103235,91027,0,265960,98554,146264,165144,0,422274,164116,148989,164312,162278,263,111985,99440,128955,150753,133615,139080,168351,72406,216160,0,127362,130646,152189,188801,478962,183780,339813,0,121141,107564,0,100974,211026,126201,145865
3,766225,741414,883325,417646,0,0,744806,785972,506030,0,613832,901624,517708,762272,454696,678734,122919,505929,590868,483374,509234,0,437202,1046437,705368,0,578767,435558,814931,461259,424918,757138,569515,483806,720435,0,967980,646963,921280,788327,0,482310,696859,709088,735127,784879,808404,480658,685898,872826,509293,619902,546489,0,1015245,492812,610791,728014,0,515873,755743,769310,1062105,394615,500443,602896,0,620728,458262,793352,700123,0,826442,698265,433357,856644,701285,264,556906,459334,759968,673909,428447,394768,452513,515056,673228,0,759925,618100,652964,501917,738137,878310,688229,0,544050,532350,0,438054,947475,634689,415793
3,1439822,1419127,1631718,1172437,0,0,1366947,1453139,1288199,0,1032620,1772177,1049225,1411293,931790,1300043,165449,1050613,1389646,914022,904053,0,928825,1864919,1361387,0,1347561,937550,1821279,1171461,1146932,1586355,1057236,1225092,1200691,0,1806961,1237470,1776266,1476909,0,701571,1326300,1302119,1272092,1472954,1269537,1231950,1312775,1387243,918559,1140699,984590,0,1881924,1119564,1123811,1215221,0,858438,1158753,1678690,1845855,962868,1087298,1134780,0,1039272,1083367,1452602,1342421,0,1238326,1324845,928043,1551955,1293995,265,1112640,1011512,1415056,1285825,1122956,958226,1210970,927711,1179219,0,1342623,1182867,1276992,994714,1236767,1624122,1126006,0,1339381,1102602,0,1052585,1880516,1214629,918735
3,1152449,1127327,1525881,1182603,0,0,1146353,1082939,1070590,0,1702043,2078412,1143259,1108615,1117224,1379276,276517,1037131,1305186,1084692,663056,0,1107902,2141965,1364720,0,1214415,1131141,2179522,975366,1161497,2242042,783869,1025339,1387576,0,2146766,1359930,1846080,1118508,0,1240510,1009577,1415949,1449069,1139328,1446975,1041544,1459506,2095663,755044,1294996,720176,0,2098178,1199108,1256904,1365505,0,1529242,1383950,2215399,2154291,1048696,1108932,856906,0,1218411,962459,1185739,1382404,0,1456372,1372490,1093738,1362017,1452860,266,1125964,965707,1119536,1413845,1138667,1049440,1229861,685615,1887291,0,1060687,1315556,1386238,1122260,1358575,1595218,1319344,0,1147258,1079846,0,1092132,2164642,1316806,1079661
3,5918653,6210393,4081577,1802031,0,0,6383630,6983999,2004790,0,0,0,1990049,6712356,2151818,2817148,0,1737222,2303975,2046998,4961386,0,2126147,0,3044513,0,2134227,2141696,0,1813010,1814212,0,5905480,1924377,2794222,0,0,2521602,1927550,6684316,0,0,6564576,2878020,2894749,6900691,2968013,1919896,2931363,0,4294047,2325108,5612918,0,0,1919533,2326462,2811906,0,0,2718439,0,0,1965422,1722397,6232300,0,2455185,1690449,5552777,2979313,0,2920039,2952662,2078524,4879098,2849693,267,1780475,1636922,6314994,3141519,1751351,2011789,1873772,5394544,0,0,6788298,2142530,2693361,2025389,2859021,3481268,2566814,0,2090379,1706135,0,1681936,0,3222976,2008746
3,1378448,1557089,1163598,717351,0,0,1465649,1608165,732675,0,0,0,703558,1585882,819855,957090,0,698001,878996,708034,1105075,0,805781,0,862801,0,815411,806412,0,614698,729766,0,1241595,696954,1203764,0,0,946218,676084,1615631,0,0,1480030,944587,1356642,1668903,1231553,658178,993479,0,1076531,952628,1167670,0,0,751600,906930,1236250,0,0,1156434,0,0,704674,727508,1315696,0,932251,627901,1311985,862378,0,1218642,897512,757110,1219668,959864,268,750431,642316,1534217,999384,715141,695389,704017,1131370,0,0,1520677,908534,945452,692666,1229338,1020144,1041603,0,771780,741344,0,709363,0,1001676,706027
3,2028395,2241851,1513718,1095707,0,0,2138136,2244511,986781,0,0,0,1074102,2511654,1233973,1420559,0,965632,1211659,1039579,1827279,0,1163824,0,1460018,0,1123367,1194812,0,901660,1091662,0,2332911,956082,1642495,0,0,1304479,881863,2236648,0,0,2541794,1428911,1809200,2524421,1745165,948100,1447440,0,1625715,1223395,2132265,0,0,1134663,1193156,1713417,0,0,1650783,0,0,1046098,1024685,2378899,0,1430618,869596,1875968,1444274,0,1729841,1443722,1116675,1692789,1432538,269,1012033,878449,2184449,1492646,1074825,1033203,1112406,2016962,0,0,2213842,1200094,1373574,1034290,1722748,1309232,1541525,0,1053842,973279,0,1019632,0,1503312,1047494
3,2076840,2297454,1869682,1869247,0,0,2209406,2382411,1549133,0,0,0,2146974,2526032,2353057,1824422,0,1536926,1820576,2027151,1900761,0,2422918,0,1886896,0,1706343,2325958,0,1483411,1844033,0,2129784,1516788,3291566,0,0,1704885,1078890,2309652,0,0,2475568,1784515,3418784,2540256,3381395,1559455,1720365,0,1743477,1634666,2024527,0,0,2000064,1571750,3316844,0,0,3163366,0,0,2023152,1561321,2207580,0,2721190,1405591,2016625,1873575,0,3411415,1855928,2234469,1983061,1729745,270,1597454,1417332,2239726,1763706,1756808,2034267,1921121,1966198,0,0,2387850,1664349,1761805,2096571,3328654,1659562,2947071,0,1624073,1522807,0,1596537,0,1729545,2120646
3,779259,2893608,498983,761558,0,0,1645228,2183074,949593,0,0,0,781556,2035551,750177,1471552,0,822784,1212286,757761,1514144,0,717529,0,1613855,0,1085363,745494,0,750678,793144,0,1557992,889958,1181178,0,0,1367119,259444,2798380,0,0,1946445,1448359,1247663,2122109,1155453,838440,1588882,0,1430837,1303958,1625421,0,0,797945,1263552,1161454,0,0,1038821,0,0,692248,783395,1654203,0,858514,719875,645637,1549449,0,1105885,1528329,719639,579177,1493818,271,855537,730985,2870890,1579877,846388,668015,825034,1640771,0,0,1755795,1243282,1424074,795994,1129230,412433,936647,0,979424,799226,0,781633,0,1554415,671299
3,2462754,3245018,1889798,1735047,0,0,2727138,3133971,1557333,0,0,0,1824810,3594379,2154685,2186289,0,1434569,1924670,1846126,2262160,0,2131340,0,2267753,0,1777482,2098566,0,1341349,1710260,0,2743644,1498265,2731021,0,0,2065793,1043117,3128644,0,0,3499384,2122108,2926322,3740043,2754708,1446651,2121813,0,2128467,1934549,2555700,0,0,1784396,1903277,2739175,0,0,2670820,0,0,1825557,1470367,2956706,0,2333168,1293732,2273040,2223248,0,2733229,2237914,2053631,2057083,2096845,272,1522557,1324309,3077212,2196345,1637444,1852671,1743715,2408099,0,0,3028917,1904821,2160131,1837411,2730529,1671968,2479788,0,1681257,1474590,0,1537874,0,2164230,1915042
3,1465195,1839213,1121012,1362884,0,0,1583117,1797753,1489102,0,0,210615,1426659,2056695,1760288,2146494,0,1348675,1901082,1394070,2101632,0,1703055,0,2273680,0,1666907,1704144,0,1301794,1407582,0,2198779,1430666,2802621,0,0,2018454,919947,1804265,0,0,2115570,2163699,3021695,2078606,2861160,1367636,2116221,0,2026764,1831954,2210720,0,0,1367355,1818038,2800408,0,0,2442131,0,0,1390958,1399292,2115750,0,2077902,1203453,1309786,2289512,0,2670029,2227877,1638234,1131574,2094551,273,1429863,1240101,1760045,2135562,1409442,1424530,1376474,2211555,0,0,1761782,1790307,2101779,1412720,2839903,1020900,2179230,0,1583802,1348706,0,1336824,0,2071456,1521165
3,1013926,2738685,101149,437774,0,0,1460963,2772351,656688,0,0,0,549347,1779433,640143,1016710,0,538463,852439,510976,1426130,0,575199,0,1176025,0,766839,616033,0,522976,433546,0,1344626,638393,1250430,0,0,933553,0,3115185,0,0,1640704,1237597,1428242,1908194,1126964,603485,1323375,0,1195113,854388,1513584,0,0,527979,870670,1151703,0,0,996783,0,0,502632,500176,1337361,0,760796,483628,866700,1098228,0,1081694,1211294,567160,665677,1316318,274,558891,468378,3042183,1311506,463738,522153,501803,1564572,0,0,2081771,828789,1015310,553159,1093789,0,880511,0,694696,509566,0,459034,0,1195152,533671
4,0,0,0,275723,0,0,0,0,290772,0,0,0,253380,0,296883,552370,0,260378,434218,218178,0,0,317612,0,530968,0,378205,304995,0,200894,266059,0,0,249773,288399,0,0,494269,0,0,0,0,0,466013,309175,0,339050,202103,440234,0,0,455547,0,0,0,274831,459562,283269,0,0,297101,0,0,232315,291309,0,0,300964,237376,0,548958,0,309968,488226,308010,0,428320,275,352478,239852,0,223487,292753,241032,271298,0,0,0,0,439338,525833,245887,287672,0,304775,0,338718,298033,0,285474,0,0,298592
4,0,0,0,77937,0,0,0,0,147364,0,0,0,59891,0,67683,79247,0,120619,263546,52593,0,0,64240,0,62940,0,206779,66478,0,105285,76790,0,0,128065,74316,0,0,118352,0,0,0,0,0,135877,81776,0,82571,113430,128555,0,0,201312,0,0,0,71317,147304,79375,0,0,67523,0,0,54638,107610,0,0,73692,112346,0,64693,0,70324,73356,61278,0,128424,276,131002,114176,0,69257,96241,53246,75252,0,0,0,0,277163,101455,58396,78973,0,72325,0,173623,123492,0,93581,0,0,62521
4,0,0,0,156199,0,0,0,0,95763,0,0,0,104060,0,114487,210564,0,160010,178546,88431,0,0,117984,0,227917,0,143434,108425,0,99178,144990,0,0,89126,276116,0,0,184950,0,0,0,0,0,239451,307880,0,245995,87351,243667,0,0,174331,0,0,0,124113,185849,267633,0,0,172992,0,0,100387,174331,0,0,190371,119976,0,215354,0,204734,225218,109173,0,226214,277,183280,142938,0,156472,173216,93552,126774,0,0,0,0,182518,188954,93960,258467,0,174817,0,125199,193245,0,164834,0,0,109338
4,0,0,0,252462,0,0,0,0,272543,0,0,0,239390,0,279157,249489,0,283232,368629,200648,0,0,270692,0,274033,0,312217,265755,0,228895,249204,0,0,258496,315086,0,0,385380,0,0,0,0,0,329906,450634,0,315225,238810,318879,0,0,377287,0,0,0,244939,380870,291300,0,0,295156,0,0,308723,270307,0,0,312464,260021,0,251562,0,303880,298299,254610,0,320030,278,325048,260383,0,155966,263705,237467,236587,0,0,0,0,382939,285475,227631,302875,0,307696,0,285556,282804,0,255366,0,0,251934
4,0,0,0,940317,0,0,0,0,762907,0,0,0,998080,0,1008172,914294,0,920064,895616,884258,0,0,977495,0,886199,0,795889,986698,0,676620,898297,0,0,747878,1291830,0,0,912258,0,0,0,0,0,689340,1300501,0,1315459,674535,0,0,0,865603,0,0,0,1004219,838132,1261486,0,0,1209684,0,0,827996,1007477,0,0,1128532,796055,0,910371,0,1251685,861115,968206,0,565178,279,1143480,814464,0,0,980880,857954,979682,0,0,0,0,874397,927699,922296,1245249,0,1153707,0,727934,961573,0,1007231,0,0,933400
4,0,0,0,440920,0,0,0,0,282835,0,0,0,493624,0,464591,366730,0,420816,337704,431222,0,0,434013,0,358559,0,313704,445080,0,283018,422942,0,0,281395,478759,0,0,361716,0,0,0,0,0,351641,483783,0,504305,279355,674763,0,0,355842,0,0,0,495990,348233,465283,0,0,500922,0,0,399498,442489,0,0,514031,354353,0,371333,0,494252,356611,426771,0,366130,280,446525,397250,0,273557,445796,398830,474059,0,0,0,0,347700,362908,467925,472368,0,506709,0,300103,427027,0,441279,0,0,407092
4,0,0,0,121186,0,0,0,0,51055,0,0,0,137215,0,133553,222990,0,112274,143426,119958,0,0,131451,0,226341,0,79977,130188,0,60093,118196,0,0,54310,237131,0,0,206238,0,0,0,0,0,220588,252933,0,186328,63177,215141,0,0,165550,0,0,0,134430,189790,208481,0,0,177950,0,0,113548,133022,0,0,161608,73974,0,239267,0,184313,222879,135765,0,204954,281,153625,98647,0,128814,129555,119045,125964,0,0,0,0,154745,213199,131531,179191,0,167462,0,63562,133279,0,131709,0,0,140017
4,0,0,0,122596,0,0,0,0,106688,0,0,0,130842,0,94379,167879,0,146853,121401,102758,0,0,94472,0,163169,0,109909,90485,0,131763,117164,0,0,116312,132836,0,0,165875,0,0,0,0,0,132734,139454,0,116154,142579,108964,0,0,137524,0,0,0,133331,151587,126569,0,0,112609,0,0,93115,143786,0,0,115667,146206,0,173296,0,113004,140936,97948,0,114401,282,178687,140405,0,66838,128942,89814,127332,0,0,0,0,128468,167634,115315,116074,0,117931,0,108430,149195,0,135693,0,0,99031
4,0,0,0,564847,0,0,0,0,243518,0,0,0,611459,0,527453,412724,0,597231,332000,523372,0,0,497273,0,363217,0,279063,502903,0,273924,544777,0,0,241500,684241,0,0,382729,0,0,0,0,0,135830,716916,0,599752,235745,119040,0,0,359266,0,0,0,604190,367803,621841,0,0,597701,0,0,469429,634301,0,0,599662,403659,0,422287,0,593055,188191,510037,0,116471,283,740272,501927,0,70356,597528,482835,587640,0,0,0,0,350439,400596,576813,587758,0,583545,0,254624,638743,0,623474,0,0,511257
4,0,0,0,305069,0,0,0,0,237939,0,0,0,347640,0,365839,348863,0,295199,301302,333511,0,0,350680,0,351244,0,259471,350700,0,238285,284287,0,0,239446,554947,0,0,320189,0,0,0,0,0,306326,512214,0,462079,235850,288047,0,0,285204,0,0,0,340861,288262,470349,0,0,428376,0,0,312636,297860,0,0,409316,288636,0,353260,0,445581,336764,336447,0,287613,284,348828,272995,0,154253,305018,317287,328353,0,0,0,0,306546,347108,339427,442288,0,420976,0,236287,288577,0,305250,0,0,341508
4,0,0,0,66464,0,0,0,0,73130,0,0,0,64258,0,69529,129974,0,86937,111644,60683,0,0,67786,0,130641,0,93541,71578,0,66708,66413,0,0,78297,98797,0,0,129927,0,0,0,0,0,115678,103502,0,99680,71988,106537,0,0,119950,0,0,0,64921,119244,90668,0,0,88969,0,0,61129,82459,0,0,79763,81972,0,134809,0,95085,126319,61951,0,108484,285,93471,79781,0,48503,75089,59104,65738,0,0,0,0,117625,132616,64596,91353,0,84381,0,85322,85737,0,76718,0,0,60303
4,0,0,0,274247,0,0,0,0,198131,0,0,0,605861,0,929048,271207,0,192882,252077,659008,0,0,818314,0,271672,0,229414,873497,0,198235,273134,0,0,204114,853092,0,0,252692,0,0,0,0,0,250678,879258,0,1116106,203928,226742,0,0,260472,0,0,0,286812,241784,767829,0,0,1119085,0,0,612475,258089,0,0,984728,202346,0,273852,0,1115611,264646,733663,0,238327,286,236575,192019,0,100996,277745,619859,283762,0,0,0,0,256275,266884,788567,1056239,0,1052475,0,205680,229576,0,260019,0,0,655633
4,0,0,0,164300,0,0,0,0,131524,0,0,0,172633,0,266143,175397,0,154815,138881,187000,0,0,253859,0,171903,0,137357,260876,0,138369,154619,0,0,138811,256527,0,0,167489,0,0,0,0,0,145859,273839,0,246582,135146,114624,0,0,136349,0,0,0,186836,143232,254798,0,0,257305,0,0,237402,173071,0,0,259065,147010,0,177752,0,238811,165230,242600,0,129453,287,191057,147810,0,47353,163025,237040,173806,0,0,0,0,137940,181446,154895,223599,0,258835,0,121574,168424,0,163069,0,0,244525
4,0,0,0,177279,0,0,0,0,580067,0,0,0,149211,0,10514,1575100,0,309901,861875,83491,0,0,4437,0,1032027,0,842591,0,0,400699,208169,0,0,607023,32521,0,0,1523398,0,0,0,0,0,483767,39081,0,45833,603945,0,0,0,1454721,0,0,0,160803,1474870,36693,0,0,40180,0,0,0,245569,0,0,41081,456246,0,1149853,0,34960,1024013,0,0,0,288,302765,411940,0,0,228569,0,171485,0,0,0,0,965235,1624233,145863,33714,0,42608,0,810919,275711,0,250310,0,0,0
4,2690149,1709541,3478614,1924250,408450,0,2537690,2295108,1443877,0,1291041,3824060,2145663,1608215,2011155,1795586,676249,1686235,1676080,2100158,921282,0,2133680,4388365,1882643,0,1601960,2103414,4266462,1420045,1811055,3394768,1272278,1478897,2296177,0,4032291,1683322,3631003,2094381,0,767025,1538958,1917282,2281696,1678954,2204210,1462990,1684762,2771898,895895,1666049,1066299,0,4336217,2014298,1576937,2323835,0,906499,2155650,3923501,4243251,1997328,1791418,1379083,0,2018138,1416776,2776984,1839357,644834,2258782,1870674,2030401,3185417,1862441,289,1864543,1475016,1825177,1237295,1778909,1810382,1935037,985629,1740044,0,2323272,1640656,1780850,2157481,2152472,3467528,2136297,686139,1506367,1756453,0,1741117,4408296,770745,1945762
4,1050039,806361,1236890,307962,118463,0,1003112,959525,423736,0,825046,1135036,403544,763133,702493,616245,276919,351297,521620,493711,458939,0,745316,1345778,634202,0,474598,772843,1647514,357967,303990,1514708,608290,403992,783141,0,1200857,573213,1167044,937897,0,414587,729935,623345,808656,801999,770071,381366,609377,1476296,448003,535352,513718,0,1393919,343289,522308,784024,0,550883,777414,1464863,1261697,542194,313322,641819,0,804423,354786,1087163,622642,232836,804808,632272,710759,1193115,622628,290,359072,349014,839746,503030,304071,558379,319761,485909,1169566,0,972313,526591,596968,440345,753474,1199520,779154,232673,442455,316295,0,303117,1420920,441999,627052
